RuleTemplateId,Category,TempCustomSiv
d3980830-dd9d-40a5-911f-76b44dfdce16,EntraID
6235a7c6-953a-4603-a1b9-f9daee988e9a,EntraID
b23d4f94-39e8-4796-8759-42373c3697bd,EntraID
87210ca1-49a4-4a7d-bb4a-4988752f978c,EntraID
223db5c1-1bf8-47d8-8806-bed401b356a4,EntraID
bb616d82-108f-47d3-9dec-9652ea0d3bf6,EntraID
65c78944-930b-4cae-bd79-c3664ae30ba7,EntraID
43710714-5c4a-41e8-a87d-24492ad70c23,EntraID
6a638d80-f6b2-473b-9087-3cac78a84b40,EntraID
3533f74c-9207-4047-96e2-0eb9383be587,EntraID
2560515c-07d1-434e-87fb-ebe3af267760,EntraID
e42e889a-caaf-4dbb-aec6-371b37d64298,EntraID
70fc7201-f28e-4ba7-b9ea-c04b96701f13,EntraID
5db427b2-f406-4274-b413-e9fcb29412f8,EntraID
a091a0c0-2397-4dd9-a3f0-ea8a3d2dded2,EntraID
fb7ca1c9-e14c-40a3-856e-28f3c14ea1ba,EntraID
12531591-8392-4b4c-b117-485216bbf577,EntraID
ea66d776-3936-48b5-8e10-cdc550e616d7,EntraID
cda5928c-2c1e-4575-9dfa-07568bc27a4f,EntraID
14f6da04-2f96-44ee-9210-9ccc1be6401e,EntraID
86e9ba6f-d1ed-48b8-a849-c26f77db8c1b,EntraID
d7feb859-f03e-4e8d-8b21-617be0213b13,EntraID
84cccc86-5c11-4b3a-aca6-7c8f738ed0f7,EntraID
009b9bae-23dd-43c4-bcb9-11c4ba7c784a,EntraID
2a09f8cb-deb7-4c40-b08b-9137667f1c0b,EntraID
d7424fd9-abb3-4ded-a723-eebe023aaa0b,EntraID
9fb2ee72-959f-4c2b-bc38-483affc539e4,EntraID
22a320c2-e1e5-4c74-a35b-39fc9cdcf859,EntraID
a1080fc1-13d1-479b-8340-255f0290d96c,EntraID
cc5780ce-3245-4bba-8bc1-e9048c2257ce,EntraID
b6988c32-4f3b-4a45-8313-b46b33061a74,EntraID
572e75ef-5147-49d9-9d65-13f2ed1e3a86,EntraID
ef895ada-e8e8-4cf0-9313-b1ab67fab69f,EntraID
55073036-bb86-47d3-a85a-b113ac3d9396,EntraID
dd78a122-d377-415a-afe9-f22e08d2112c,EntraID
c1c66f0b-5531-4a3e-a619-9d2f770ef730,EntraID
1baaaf00-655f-4de9-8ff8-312e902cda71,EntraID
a09a0b8e-30fe-4ebf-94a0-cffe50f579cd,EntraID
af435ca1-fb70-4de1-92c1-7435c48482a9,EntraID
017e095a-94d8-430c-a047-e51a11fb737b,EntraID
defe4855-0d33-4362-9557-009237623976,EntraID
492fbe35-cbac-4a8c-9059-826782e6915a,EntraID
25a7f951-54b7-4cf5-9862-ebc04306c590,EntraID
0ed0fe7c-af29-4990-af7f-bb5ccb231198,EntraID
feb0a2fb-ae75-4343-8cbc-ed545f1da289,EntraID
99d589fa-7337-40d7-91a0-c96d0c4fa437,EntraID
0433c8a3-9aa6-4577-beef-2ea23be41137,EntraID
48602a24-67cf-4362-b258-3f4249e55def,EntraID
199978c5-cd6d-4194-b505-8ef5800739df,EntraID
57b1634b-531d-4eab-a456-8b855887428f,EntraID
0a627f29-f0dd-4924-be92-c3d6dac84367,EntraID
29e99017-e28d-47be-8b9a-c8c711f8a903,EntraID
310cb8d7-4f3a-4bb0-8478-7f3a74471424,EntraID
dccb2dd9-6638-47dc-b552-e8eef13cfd3f,EntraID
3303164c-7ce4-4ce2-8c4d-03cc70a2445a,EntraID
1d770337-7520-440e-acd1-2ef994540547,EntraID
2deda5fe-a646-4af9-abed-a4eebd26b446,EntraID
ae7381b5-58ce-42ad-a63b-61ca844cfb3f,EntraID
eb8a9c1c-f532-4630-817c-1ecd8a60ed80,EntraID
229f71ba-d83b-42a5-b83b-11a641049ed1,EntraID
c895c5b9-0fc6-40ce-9830-e8818862f2d5,EntraID
276d5190-38de-4eb2-9933-b3b72f4a5737,EntraID
0101e08d-99cd-4a97-a9e0-27649c4369ad,EntraID
757e6a79-6d23-4ae6-9845-4dac170656b5,EntraID
276bb7a5-576f-4e5b-9328-34d37b28da12,EntraID
75bf9902-0789-47c1-a5d8-f57046aa72df,SecurityEvents
cf3ede88-a429-493b-9108-3e46d3c741f7,SecurityEvents
69a45b05-71f5-45ca-8944-2e038747fb39,SecurityEvents
dbd4d84d-fd14-4444-b847-8b0f5c6b5989,SecurityEvents
2391ce61-8c8d-41ac-9723-d945b2e90720,SecurityEvents
6c360107-f3ee-4b91-9f43-f4cfd90441cf,SecurityEvents
66276b14-32c5-4226-88e3-080dacc31ce1,SecurityEvents
78422ef2-62bf-48ca-9bab-72c69818a425,SecurityEvents
b9d2eebc-5dcb-4888-8165-900db44443ab,SecurityEvents
0777f138-e5d8-4eab-bec1-e11ddfbc2be2,SecurityEvents
7efc75ce-e2a4-400f-a8b1-283d3b0f2c60,SecurityEvents
4b93c5af-d20b-4236-b696-a28b8c51407f,SecurityEvents
1572e66b-20a7-4012-9ec4-77ec4b101bc8,SecurityEvents
11b4c19d-2a79-4da3-af38-b067e1273dee,SecurityEvents
3d023f64-8225-41a2-9570-2bd7c2c4535e,SecurityEvents
a7564d76-ec6b-4519-a66b-fcc80c42332b,SecurityEvents
a35f2c18-1b97-458f-ad26-e033af18eb99,SecurityEvents
2c55fe7a-b06f-4029-a5b9-c54a2320d7b8,SecurityEvents
ef88eb96-861c-43a0-ab16-f3835a97c928,SecurityEvents
d82e1987-4356-4a7b-bc5e-064f29b143c0,SecurityEvents
aa1eff90-29d4-49dc-a3ea-b65199f516db,SecurityEvents
5ef06767-b37c-4818-b035-47de950d0046,SecurityEvents
c1faf5e8-6958-11ec-90d6-0242ac120003,SecurityEvents
508cef41-2cd8-4d40-a519-b04826a9085f,SecurityEvents
7ad4c32b-d0d2-411c-a0e8-b557afa12fce,SecurityEvents
c3e5dbaa-a540-408c-8b36-68bdfb3df088,SecurityEvents
d9f28fdf-abc8-4f1a-a7e7-1aaec87a2fc5,SecurityEvents
0dd2a343-4bf9-4c93-a547-adf3658ddaec,SecurityEvents
15049017-527f-4d3b-b011-b0e99e68ef45,SecurityEvents
d2e8fd50-8d66-11ec-b909-0242ac120002,SecurityEvents
720d12c6-a08c-44c4-b18f-2236412d59b0,SecurityEvents
422ca2bf-598b-4872-82bb-5f7e8fa731e7,SecurityEvents
ce74dc9a-cb3c-4081-8c2f-7d39f6b7bae1,SecurityEvents
50eb4cbd-188f-44f4-b964-bab84dcdec10,SecurityEvents
7965f0be-c039-4d18-8ee8-9a6add8aecf3,SecurityEvents
0a3f4f4f-46ad-4562-acd6-f17730a5aef4,SecurityEvents
6b652b4f-9810-4eec-9027-7aa88ce4db23,SecurityEvents
2566e99f-ad0f-472a-b9ac-d3899c9283e6,SecurityEvents
aba0b08c-aace-40c5-a21d-39153023dcaa,SecurityEvents
b838a13c-052e-45b8-a5ac-7d3eb62efa11,SecurityEvents
11bda520-a965-4654-9a45-d09f372f71aa,AzureActivity
6d7214d9-4a28-44df-aafb-0910b9e6ae3e,AzureActivity
361dd1e3-1c11-491e-82a3-bb2e44ac36ba,AzureActivity
d9938c3b-16f9-444d-bc22-ea9a9110e0fd,AzureActivity
9fb57e58-3ed8-4b89-afcf-c8e786508b1c,AzureActivity
23de46ea-c425-4a77-b456-511ae4855d69,AzureActivity
86a036b2-3686-42eb-b417-909fc0867771,AzureActivity
9899789c-2f82-4560-9539-90396c264f3a,AzureActivity
cfd3321b-5f32-4919-b1eb-4d17aa3c0305,AzureActivity
f2073dca-6efb-4304-9351-53832f01caf5,AzureActivity
9d1be062-9399-4279-87a0-32ff323dc51f,AzureActivity
876f3b8b-830c-4372-867e-dfe5a9416c67,AzureActivity
ec491363-5fe7-4eff-b68e-f42dcb76fcf6,AzureActivity
56fe0db0-6779-46fa-b3c5-006082a53064,AzureActivity
6e95aef3-a1e0-4063-8e74-cd59aa59f245,AzureActivity
eeb11b6b-e626-4228-b74d-3e730dca8999,AzureActivity
fa2658fe-3714-4c55-bb12-2b7275c628e8,AzureActivity
173f8699-6af5-484a-8b06-8c47ba89b380,Office365
04384937-e927-4595-8f3c-89ff58ed231f,Office365
b4ceb583-4c44-4555-8ecf-39f572e827ba,Office365
bff093b2-500e-4ae5-bb49-a5b1423cbd5b,Office365
bff058b2-500e-4ae5-bb49-a5b1423cbd5b,Office365
194dd92e-d6e7-4249-85a5-273350a7f5ce,Office365
fbd72eb8-087e-466b-bd54-1ca6ea08c6d3,Office365
957cb240-f45d-4491-9ba5-93430a3c08be,Office365
d722831e-88f5-4e25-b106-4ef6e29f8c13,Office365
b79f6190-d104-4691-b7db-823e05980895,Office365
3b05727d-a8d1-477d-bbdd-d957da96ac7b,Office365
d7c575b2-84f5-48cb-92c5-70d7e8246284,Office365
6b7cf54c-ae00-48b4-8414-b393104fad4f,Office365
a6c435a2-b1a0-466d-b730-9f8af69262e8,ASimAuthentication
0b24dea3-1f6c-42ad-aa6a-deecf6c1b577,AzureDevOps
bf0cde21-0c41-48f6-a40c-6b5bd71fa106,AWS
6e575295-a7e6-464c-8192-3e1d8fd6a990,Multi
a357535e-f722-4afe-b375-cff362b2b376,Multi
29283b22-a1c0-4d16-b0a9-3460b655a46a,Multi
4902eddb-34f7-44a8-ac94-8486366e9494,Multi
1399664f-9434-497c-9cde-42e4d74ae20e,Multi
1da9853f-3dea-4ea9-b7e5-26730da3d537,Multi
a5b3429d-f1da-42b9-883c-327ecb7b91ff,Multi
ae10c588-7ff7-486c-9920-ab8b0bdb6ede,Multi
9d8b5a18-b7db-4c23-84a6-95febaf7e1e4,Multi
9a7f6651-801b-491c-a548-8b454b356eaa,Multi
95543d6d-f00d-4193-a63f-4edeefb7ec36,Multi
bca9c877-2afc-4246-a26d-087ab1cdcd5f,Multi
